Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
573.96;1;1,516715;0.20531327;403792;266228;0,004036912;0,001296417;626,50211;575,7484;4437,4629;5
577;1;1,5167381;0.20532058;403240;265860;0,003391662;0,001186211;666,3786;400,50857;4440,5021;5
580.05;1;1,5080296;0.20256126;403036;267260;0,00509689;0,001654708;807,9879;727,23403;4443,5451;5
583.1;1;1,5104221;0.20332123;404340;267700;0,004697028;0,001642473;921,55328;566,35913;4446,601;5
586.14;1;1,5124462;0.20396307;403684;266908;0,003279236;0,001050039;500,73901;474,63858;4449,6387;5
589.14;1;1,507483;0.2023874;404120;268076;0,004072804;0,001439506;818,24093;479,52755;4452,6376;5
592.12;1;1,5092359;0.20294461;404276;267868;0,003267771;0,001079507;549,30259;451,56715;4455,6216;5
595.16;1;1,5147171;0.20468192;404072;266764;0,003412313;0,001060577;470,12811;514,60621;4458,6575;5
598.21;1;1,5059147;0.20188825;404820;268820;0,003852787;0,001244767;601,96567;559,66498;4461,7084;5
601.25;1;1,5039912;0.20127513;402456;267592;0,005393164;0,001642675;660,72015;853,08746;4464,7466;5
604.29;1;1,5058449;0.201866;402940;267584;0,005044773;0,001721096;922,82561;654,25241;4467,7911;5
607.35;1;1,5193944;0.20615842;405812;267088;0,00555461;0,001771175;849,58447;800,46209;4470,8519;5,0033
610.39;1;1,5125603;0.20399919;405348;267988;0,005458928;0,001663056;690,50835;852,66745;4473,8926;5
613.44;1;1,5091803;0.20292696;403748;267528;0,004337634;0,001562304;910,58077;476,64755;4476,9396;5
616.46;1;1,5148859;0.20473528;405032;267368;0,004639049;0,001439603;636,97061;702,54901;4479,9614;5
619.5;1;1,5096861;0.20308759;403992;267600;0,00534372;0,001837231;1003,287;674,94066;4483,004;5
622.55;1;1,5064183;0.20204859;404636;268608;0,003677607;0,001183183;566,69804;537,11327;4486,0497;5
625.61;1;1,5032414;0.20103592;404396;269016;0,004523072;0,001647247;972,75325;486,25553;4489,1127;5
628.62;1;1,5160606;0.20510658;405716;267612;0,003551012;0,001131597;539,14335;516,17224;4492,1247;5
631.59;1;1,5151692;0.20482487;405132;267384;0,004159093;0,001358496;681,81327;579,83293;4495,0926;5
634.65;1;1,5111706;0.2035587;403948;267308;0,004768003;0,001677866;949,44288;562,66193;4498,1487;5
637.7;1;1,5130335;0.20414908;404452;267312;0,004646476;0,001520743;763,13855;647,68168;4501,1959;5
640.73;1;1,5114072;0.20363371;405704;268428;0,006027625;0,001797522;685,12578;969,80273;4504,2282;5
643.77;1;1,5245763;0.20778787;405208;265784;0,005458553;0,001806018;938,81817;725,50488;4507,2722;5
646.81;1;1,5060845;0.20194233;403468;267892;0,004553588;0,001523723;790,52275;616,8724;4510,3121;5
649.86;1;1,511596;0.20369357;404884;267852;0,004331981;0,001566598;921,21755;466,7219;4513,3668;5
652.91;1;1,514358;0.20456834;404376;267028;0,004764386;0,00141871;541,04426;760,35197;4516,4056;5
655.9;1;1,5048059;0.20153494;405172;269252;0,004520216;0,001615913;934,06543;518,50897;4519,3971;5
658.88;1;1,5104646;0.2033347;404732;267952;0,005447811;0,00180337;923,65361;748,35998;4522,3806;5,0033
661.92;1;1,5094646;0.20301726;404772;268156;0,005083119;0,00169173;874,63923;692,59576;4525,4243;5
664.96;1;1,5043554;0.20139129;402740;267716;0,004678498;0,001751696;1064,4051;438,83685;4528,458;5
668;1;1,5144758;0.20460558;406140;268172;0,005144912;0,001559783;641,12263;806,69311;4531,5029;5
671.04;1;1,5185613;0.20589583;405140;266792;0,004795445;0,001480683;650,70082;725,39215;4534,5413;5
674.09;1;1,4990944;0.1997101;403904;269432;0,004332273;0,001350151;582,76887;674,65086;4537,5923;5
677.13;1;1,4929237;0.19772915;402540;269632;0,004358732;0,001557028;887,67261;515,92247;4540,6356;5
680.15;1;1,5172424;0.20547978;405832;267480;0,003490029;0,001285492;775,61044;342,39418;4543,6496;5
683.22;1;1,51209;0.20385017;403976;267164;0,003387448;0,001076044;503,28697;497,42626;4546,7248;5
686.26;1;1,507368;0.20235082;404668;268460;0,004981836;0,001692476;906,03998;652,63772;4549,7586;5
689.32;1;1,5043806;0.20139935;405232;269368;0,004535413;0,001634662;955,10232;506,37887;4552,8202;5
692.33;1;1,5022552;0.20072101;405008;269600;0,005382021;0,001840067;992,25086;704,73194;4555,8339;5
695.31;1;1,5114115;0.20363509;404756;267800;0,004305763;0,001348364;607,63293;648,39494;4558,8165;5
698.36;1;1,5127379;0.20405545;405444;268020;0,004231873;0,001417874;745,83406;564,8819;4561,8613;5
701.41;1;1,5078305;0.20249794;405528;268948;0,00318252;0,001215876;760,29936;260,73742;4564,9077;5
704.45;1;1,5086236;0.20275008;405512;268796;0,004231851;0,001489109;844,60536;505,05885;4567,9521;5,0033
707.49;1;1,5060895;0.20194391;406108;269644;0,004385192;0,001241027;325,78384;754,71967;4570,9835;5,0033
710.52;1;1,5104969;0.20334497;405508;268460;0,003217523;0,001072809;558,18914;436,40756;4574,0186;5
713.58;1;1,5132225;0.20420893;405816;268180;0,004715824;0,001746647;1059,1569;456,71095;4577,0795;5
716.62;1;1,4971163;0.19907616;403916;269796;0,003321441;0,001117444;580,88821;455,76797;4580,1201;5
719.67;1;1,5043941;0.20140364;406048;269908;0,003660839;0,001300674;747,01896;429,90645;4583,1728;5
722.72;1;1,5121642;0.20387371;406004;268492;0,005071021;0,001701906;898,71118;676,36808;4586,2194;5
725.77;1;1,4982969;0.19945464;404684;270096;0,004029485;0,001454902;848,55014;454,86017;4589,2706;5
728.81;1;1,5116432;0.20370854;405332;268140;0,004040758;0,001275636;588,70706;601,72936;4592,3107;5
731.87;1;1,5031757;0.20101494;404228;268916;0,00275669;0,00087947;409,8802;410,92849;4595,3686;5
734.91;1;1,5116871;0.20372247;406148;268672;0,004235686;0,001464711;812,54716;527,06989;4598,4101;5
737.95;1;1,5153562;0.20488397;407116.8;268660.8;0,00454952;0,001342348;496,45857;737,06204;4601,4489;5
743.95;1;1,5121374;0.20386521;407092.8;269216.8;0,004989137;0,001483279;561,14803;807,01921;4607,4513;5
