Time;Iteration;Ratio;GPolarization;I1;I2;RatioStdError;GPolarizationStdError;I1StdError;I2StdError;RealTime;RealTemperature
680.15;1;1,7727649;0.27869832;148939.2;84015.2;0,006496741;0,002008311;398,55951;210,3651;3306,9846;5,0033
685.82;1;1,7725291;0.27863697;148983.2;84051.2;0,006719083;0,001986317;377,81087;236,81394;3312,6531;5
691.5;1;1,7925202;0.28380106;149387.2;83339.2;0,006882665;0,001993046;374,70999;242,27692;3318,3331;5
697.15;1;1,7773315;0.2798843;148857.2;83753.2;0,005705761;0,001666199;313,12718;203,11003;3323,9853;5
702.83;1;1,7727887;0.27870451;148941.2;84015.2;0,005786654;0,001485649;229,58957;241,73234;3329,6656;5
708.51;1;1,7698006;0.27792636;148605.2;83967.2;0,005765665;0,001628421;292,69672;217,8923;3335,346;5
714.2;1;1,7677425;0.27738942;148563.2;84041.2;0,006178371;0,001753679;316,75991;232,74065;3341,027;5
719.87;1;1,7767271;0.27972755;148881.2;83795.2;0,006510814;0,001976615;386,15486;216,91813;3346,7027;5
725.54;1;1,7720041;0.27850035;148627.2;83875.2;0,005945468;0,001939796;400,96095;167,32194;3352,3756;5
731.22;1;1,776965;0.27978928;148773.2;83723.2;0,006195049;0,001570503;237,20966;259,5705;3358,0578;5
736.91;1;1,7965196;0.28482533;148125.2;82451.2;0,00457859;0,001347493;255,72806;154,5765;3363,7424;5
745.63;1;1,7825615;0.28123781;147131.2;82539.2;0,005837878;0,001806086;355,03476;182,76012;3372,4651;5,0033
751.29;1;1,7832475;0.28141497;148361.2;83197.2;0,006603035;0,001860363;335,25827;244,04443;3378,1228;5
756.96;1;1,7705637;0.27812525;146725.2;82869.2;0,005396407;0,001410226;221,83683;219,3056;3383,7952;5
762.64;1;1,7861947;0.28217509;146795.2;82183.2;0,004721722;0,001450357;282,93202;148,68122;3389,472;5
768.32;1;1,7736723;0.27893429;146525.2;82611.2;0,006076305;0,001708139;301,57307;226,2444;3395,1517;5
773.98;1;1,7648539;0.27663448;146153.2;82813.2;0,005249061;0,00150915;272,0445;192,10688;3400,8145;5
779.68;1;1,7760569;0.27955366;146825.2;82669.2;0,005551772;0,001572655;281,28839;204,19341;3406,5102;5
785.34;1;1,7774915;0.27992578;146517.2;82429.2;0,005294704;0,001465438;254,00332;199,66867;3412,1759;5,0033
791.01;1;1,7838602;0.28157312;147149.2;82489.2;0,006021746;0,00171023;308,75335;218,1313;3417,8495;5
796.69;1;1,7700454;0.27799018;147075.2;83091.2;0,005798844;0,001618823;283,6306;220,0555;3423,5187;5
802.34;1;1,7593453;0.27519038;146485.2;83261.2;0,005551505;0,001478677;237,74157;225,30961;3429,179;5
808.03;1;1,7697542;0.27791428;148233.2;83759.2;0,005485193;0,001588054;293,4151;199,76618;3434,8666;5
813.7;1;1,7776253;0.27996047;148167.2;83351.2;0,00577635;0,001682916;314,05129;205,29619;3440,5312;5
819.37;1;1,7711835;0.27828668;146663.2;82805.2;0,004645641;0,001253793;208,63668;182,47134;3446,1998;5,0033
